movie_id,person_id,character
359412,62,Hubert
359412,543530,Stockwell
18947,2440,Quentin
18947,7056,Charlotte
425336,955,Virginia Vallejo
728949,9273,Mother
462677,90567,Suneo (voice)
7874,6886,Rae
7874,2231,Lazarus
13576,65310,Self
581526,73249,Ray
57431,21007,Noah Griffith
57431,6807,Karl
41556,3897,Laura Rosen
554596,1303064,Caro
500852,7370,Chief Saucedo
9044,17051,Tristan
9044,73968,Melot
70436,59860,Emily Hamilton
70436,2039,Colonel Hamilton
375867,2882,Anne Lockwood
418879,71580,Thomas Edison
418879,3292,Nikola Tesla
418879,1136406,Samuel Insull
418879,15576,J.P. Morgan
49022,11661,Darcy
49022,17697,Ethan
13275,17051,Jake Huard
255343,1121,Pablo Escobar
255343,27972,Nick
255343,55493,Dylan
779816,12214,Vivienne Beaumier
779816,15735,Grandmére
4953,70851,Jerry
256474,40481,Chief Ramón Garza
256474,32747,Casey
28510,15111,Luc Deveraux
28510,16644,Andrew Scott
2266,524,Francine (Faubourg Saint-Denis)
2266,5293,Le cow-boy (Place des Victoires)
2266,1579,Liz (Quartier des Enfants Rouges)
17610,70851,Zed
8285,2231,Octopus
8285,1245,Silken Floss
480042,16483,Ray Breslin
480042,543530,Trent DeRosa
1058694,239574,Sergio
411019,2231,Narrator (voice)
411019,1100,Self
105001,1341,Ying
627290,20089,Elizabeth
139567,62,Mike Cella
139567,7132,Neil Hagan
3638,1922,Kate
283552,227454,Isabel Sherbourne
283552,3293,Hannah Roennfeldt
429203,4135,Forrest Tucker
429203,2887,Waller
10488,1038,Alexandra Rover
10488,17276,Jack Rusoe / Alex Rover
315064,5081,Zoe Huntington (voice)
315064,17697,Owen Huntington (voice)
315064,1327,Horatio P. Huntington (voice)
315064,16483,Bullet-Man (voice)
226486,45407,Bobby
2977,1813,Jane Austen
2977,477,Mrs. Austen
10760,16839,Tyler Prince
88005,4495,Dodge Petersen
88005,116,"Penelope ""Penny"" Lockhart"
59981,7090,The Tin Man (voice)
271714,9281,Melinda Ledbetter
5375,3293,Wanda Blinkowski
38117,118545,Sloan Hagen
103370,80602,Madea / Joe / Brian
103370,26510,George Needleman
414453,1286328,Casey
157841,1043693,T.S. Spivet
157841,1283,Dr. Clair
44571,40684,Terry Bogard
330947,30614,BV
330947,524,Rhonda
330947,112,Amanda
336004,47296,Luke Vaughn
336004,380,The Pope
336004,7517,Sydney
336004,543530,Cox
57089,9657,The Big Bad Wolf (voice)
643586,2963,The Janitor
146238,880,Ivan Block
146238,59620,Rebecca Shafran
332979,8785,Angelo Pazienza
27583,7399,Roger Greenberg
27583,45400,Florence Marr
27583,10431,Beth (Beller's Party)
27583,45407,Eric Beller (Beller's Party)
38303,40462,Marni
38303,8944,Gail
38303,10205,Ramona
109099,53714,Christine Stanford
241254,62,Omar
10761,11705,Hannah
164558,1052109,Self
8279,14606,Jean
73499,1205,Paul Shepherdson
83770,37917,Marylou / LuAnne Henderson
83770,9273,Jane / Joan Vollmer
83770,205,Camille / Carolyn Cassady
44629,33192,Barry 'Baz' Brown
12404,29222,Richard Samuels
12404,6194,Sonja Jones
137093,380,Patrick 'Paddy' Connors
137093,192,Archibald 'Archie' Clayton
869612,33192,Narvel Roth
869612,10205,Norma Haverhill
25602,78110,Casey
353569,84223,Eloise McGarry
353569,39189,Walter Thimble
2312,976,Farmer
2312,22290,Muriella
1235499,8944,Annette
1235499,543530,Eddie
1235499,934289,Jodie
1006462,54649,Rafe Calderon
27584,3490,Psycho Ed
132344,569,Jesse
132344,1146,Céline
784651,78749,Shamsher Pathania (Patty)
784651,53975,Minal Rathore (Minni)
14434,2632,Richard Cooper
169209,18918,Detective James Ransome
169209,34847,Nancy Michaelides
340676,37917,Maureen Cartwright
1717,2228,Willie Stark
1717,4173,Judge Irwin
1717,204,Anne Stanton
1717,103,Adam Stanton
49527,65731,Nick Cassidy
49527,9281,Lydia Mercer
49527,589162,Angie
473149,10843,Red
340101,59620,Catrin Cole
340101,237455,Tom Buckley
340101,2440,Ambrose Hilliard / Uncle Frank
31203,62531,Nicolas's mother
253414,11664,Ronnie
253414,62,Bombay Brian
253414,11661,Merci
1683,17605,Ben
632617,73421,Johnny
949229,116925,Sathya
42888,368,Lisa Jorgenson
42888,22226,George Madison
42888,887,Matty Reynolds
42888,514,Charles Madison
440762,19303,Silent Bob / Kevin Smith
38843,125025,Ramona Quimby
15268,55751,Chun-Li
15268,2203,Bison
13051,13240,Max Payne
13051,18973,Mona Sax
13051,2222,BB Hensley
55347,3061,Oliver Fields
257785,227454,Sophia Sandvoort
257785,122889,Jan Van Loos
257785,27319,Cornelis Sandvoort
257785,85065,Willem Brok
487680,93210,Gabriel O'Malley
398174,477,Bella Turner
398174,1115,"Joe Turner, Jr"
279641,234352,Tanya Vanderpoel
279641,879,General Hollanek
279641,658,Ali Massoud Sadiq
19833,4691,Lt Gen. George Miller
19833,91493,Toby Wright
49526,24045,Wilee
62206,44735,Nick
62206,86626,Chet
62206,454,Chango
34806,16866,Zoe
519010,3131,Salvador Mallo
519010,955,Jacinta
12837,501,Lily Owens
529485,880,Jack Cunningham
1051891,9048,Alan
115348,3,Jock Goddard
115348,64,Nicholas Wyatt
115348,55085,Emma Jennings
22820,6807,Bronco / Brutus
22820,55936,Ronald Chevalier
10197,955,Carla
10197,2227,Claudia
294652,3061,Brendan Lynch
294652,227454,Tasha
137321,72466,Peter Lake
137321,934,Pearly Soames
137321,6161,Virginia Gamely
137321,2888,Judge
9718,23659,Ricky Bobby
239562,80602,T.K.
399121,16269,Alfred Dreyfus
619592,2461,Ray
619592,7517,Troy
619592,22821,John the Baptist
456048,2963,Noah Kross
363579,150903,Kim Woo-jin
8457,887,Drillbit Taylor
8457,41087,Lisa
18925,78040,Grant Taylor
18925,135798,Brooke Taylor
10288,19152,Bill Robinson
10288,1462,Mr. Theopolis
24803,5064,Julia Child
24803,9273,Julie Powell
24803,2283,Paul Child
6538,31,Charlie Wilson
6538,1204,Joanne Herring
6538,9273,Bonnie Bach
6538,5081,Jane Liddle
87567,380,Don Griffin
87567,3092,Ellie Griffin
87567,71070,Missy O'Connor
323677,16940,Avery Brundage
9952,3894,Dieter Dengler
9952,18324,Duane
16873,1248,General Hemmer (voice)
16873,16828,Stewart Stanton (voice)
13195,3416,Laura Quinn
13195,3895,Mr. Hobbs
13249,3896,Carver
13249,517,Gideon
112949,71189,Jo
730047,22970,Cyrano de Bergerac
323676,40462,Claire
323676,22970,Renault
382322,2,The Joker (voice)
850028,84223,Alice
423899,81840,Mohammed
451184,955,Olga
451184,224513,Ana Margarita
451184,52583,Roque
375794,1303064,Caro
239566,19492,Susie Brown
256962,4688,James Busbee
43923,34847,Noelle
43923,58225,Bobby
43923,19492,Dr. Eden Minerva
9957,60949,Gus
246860,37917,Valentine
246860,56734,Jo-Ann Ellis
246860,55493,Piers Roaldson
45658,23659,Nick Halsey
45658,454,Frank Garcia
696157,2283,Clive Davis
823452,33192,Coach Al Ulbrickson
823452,1371041,Joe Rantz
590706,2963,Wylie
590706,57207,Kueng
416234,15735,Sarah Winchester
416234,235416,Marian Marriott
212716,10980,Wallace
212716,55615,Dalia
184341,380,Ray Arcel
184341,224513,Felicidad Iglesias
25196,1579,Jean Craddock
25196,72466,Tommy Sweet
340487,4784,Laura
340487,37917,Elizabeth Travis
340487,1812,Gina
12435,1245,Annie Braddock
12435,16828,Hayden “Harvard Hottie”
329981,1448222,Stephen Portman
87825,190,Gus Lobel
87825,9273,Mickey Lobel
87825,1230,Pete Klein
66125,6164,John
1312157,1588444,Lara
119675,1892,Scott Thorson
20829,19292,George Simmons
20829,19274,Ira Wright
20829,41087,Laura
20829,21007,Leo Koenig
20829,17881,Mark Taylor Jackson
492611,1442069,Miles
22798,27578,Bliss Cavendar
22798,69597,Smashley Simpson
2179,70851,JB
10294,3967,Amy Fox
342737,18050,Julie
342737,45400,Abbie
20083,18897,Steelhead
44129,880,Bobby Walker
44129,2176,Gene McClary
44129,1269,Jack Dolan
19556,84833,Eugene Bell
19556,84834,Tucker Cleigh
416186,16269,Jean-Luc Godard
289222,83002,Antonina abiska
17436,879,William Sloan
17436,326,Laura Sloan
17436,55085,Christie
17436,1920,Cheryl Moore
1152014,1562548,Paul 'Paulo' Mounier / Sylvain
1152014,24891,Lucien 'la Fraise' Mounier / Orpi
977262,380,Stan Bernal
977262,9827,Jenna
977262,21657,Grace
35854,1341,Ma
35854,64439,Judy
976584,964679,Mary Magdalene
11152,20089,Amy
11152,11023,Eric
664300,1782117,Maya
8885,56198,Self (voice)
21861,1957,Anne
293767,66,Albert
293767,37917,Kathryn Lynn
293767,12835,Shroom
9703,2282,Ambrosinus
82687,19274,Andy Brewster
82687,63312,Jessica
45610,17276,Sam Childers
45610,11705,Lynn
293646,3131,Mario Sepúlveda
1093237,974169,Anima
13150,819,Ray Tierney
13150,72466,Jimmy Eagan
16781,80602,Madea / Brian / Joe
162903,71580,Julian Assange
162903,11207,Nick Davies
162903,227454,Anke Domscheit-Berg
383709,1231,Lillian Mayhew / Rose
383709,1812,Elaine
76544,6384,Donaka Mark
13090,9273,Rose Lorkowski
13090,5081,Norah Lorkowski
13090,18324,Mac
304357,15735,Maria Altmann
304357,10859,Randol Schoenberg
304357,3897,Pam Schoenberg
304357,4391,Sherman
429202,524,Celeste Montgomery
585268,78749,Kabir Dhaliwal
585268,1338512,Khalid Rahmani
7457,62,Sonny Truelove
7457,71070,Julie Beckley
30596,1341,Sum Chung-Yang
596161,2882,Margaret Blackledge
596161,1269,George Blackledge
74513,9824,Elsa Casanova
8880,1121,Ernesto Che Guevara
310133,4724,Sheriff Kretzer
38073,69597,Erin Rankin Langford
38073,15033,Garrett Scully
38073,95101,Dan Grant
290864,1341,Hahou Mo
270938,64856,John 'Falcon' Chapman
270938,2203,Manny Ridley
225565,29222,Jason
225565,135651,Mikey
476335,11006,Warren Strobel
476335,57755,Jonathan Landay
476335,3026,John Walcott
476335,10860,Lisa Mayr
476335,63,Vlatka Landay
476335,2176,Joe Galloway
56812,10847,Padre-Payaso tonto
13279,2231,Abel Turner
13279,17178,Chris Mattson
47607,139135,Aura
413765,5602,Self
44147,2440,Victor Maynard
44147,5081,Rose
44147,10989,Tony
573164,970753,Di (voice)
9794,51298,Vince
407887,73249,Jang Hak-soo
407887,3896,Douglas MacArthur
429416,1241,Jesus Quintana
429416,65717,Paul Dominique
15384,1337,Zhou Yu
15577,3,Max Brogan
15577,59860,Claire Shepard
103620,109,Frank Zito
477489,18182,Anna
13596,11661,Alexis
64586,70456,Lucy
127493,2963,Will Montgomery
127493,6164,Vincent Kinsey
9978,3061,Ian Rider
477428,1640,Hans
373314,4173,Arthur Denning
373314,1158,Charles Abrams
373314,83271,Doug Fields
373314,59860,Charlotte Cahill
760099,2440,Williams
54054,5723,Jimmy Alpha
9754,3,Jack Stanfield
12569,23532,Joel
12569,18973,Cindy
12569,880,Dean
12569,18999,Brian
508664,77700,Major Harry Smith
292483,168349,Scott
13260,23659,Jackie Moon
13260,57755,Monix
24684,10882,Helen
24684,658,Jack Mellor
84348,98631,"Brad (segment ""Tape 56"")"
94047,64439,Shirai
25643,4491,Eloise Chandler
74998,2963,Will Gerard
1969,955,Maria Alvarez
1969,3136,Sara Sandoval
1969,18324,Quentin
73937,70851,Brad Harris
73937,887,Kenny Bostick
78698,69597,Rachel Kramer
78698,17697,Adam Carlson
78698,40462,Jill Jerard
195590,3292,Casey Stein
195590,4173,Hagen Kahl
195590,2282,Geran
22640,4451,Jeremy
22640,74688,Jemma
4515,5064,Janine Roth
4515,500,Senator Jasper Irving
4515,4135,Dr. Stephen Malley
4515,37625,Todd Hayes
4515,454,Ernest Rodriguez
197950,54291,Gaëtan 'Tany' Zampa
552269,13240,Joe Bell
9270,24045,Brendan Frye
276902,6949,Sheriff Vogel
276902,6905,Georgie Wits
276902,879,Stan Steeley
276902,72873,Derby Milton
9809,51298,John Lyshitski
9809,19152,Warden
430424,14606,Albert Maillard
857598,108215,Pushpa Raj
160588,112,Jasmine
84355,5081,Iris
84355,45407,Jack
1544,15555,Rachel
1544,17286,Luce
1544,1247,Heck
520900,76788,David Copperfield
10313,1461,Lyn Cassady
10313,3061,Bob Wilton
10313,32747,Brigadier General Dean Hopgood
49012,15735,Hobson
49012,45400,Naomi Quinn
49012,40481,Bitterman
407439,73421,Jesus
858485,1752058,Kaadubettu Shiva / Shiva's Father
339408,77277,Nat Turner
82390,29222,Jack Jansen
82390,10297,Ward Jansen
82390,2227,Charlotte Bless
277355,3136,Everly
333385,6807,Mr. Right
333385,84223,Martha McKay
71677,15111,Vincent Brazil
71677,78110,Roland Flint
602211,2461,Chris
602211,27740,Skinny Man
61891,83356,Young Earl of Oxford
61891,11207,William Cecil
57586,2231,Narrator (voice)
219572,18897,Zhong Wen
55292,64439,Madam Hou
55292,18897,Wudao
55292,78871,Chingneng
601844,32895,Dominick
2959,17697,Ben Murphy
2959,2157,Reverend Frank
10822,1231,Barbara Baekeland
443009,73421,John Callahan
443009,21007,Donny
443009,70851,Dexter
286567,1271,Dr. Miles Edwards
567690,9273,Cynthia Murphy
567690,1231,Heidi Hansen
227707,17286,Monica
12690,228,Virgil Cole
12690,16940,Randall Bragg
302688,54645,Toula Portokalos-Miller
239573,54697,Mike Pancake
239573,11006,Jim Spinch
245846,2227,Catherine Parker
245846,12763,Matthew Parker
777831,17286,Gypsy Moon
777831,65731,Jack
272435,59620,Gemma Bovery
8944,380,Ben
8944,2228,Sean Penn
8944,62,Bruce Willis
8944,2283,Scott Solomon
8944,1241,Dick Bell
76758,3894,John Miller
295699,83271,Finnegan
171372,93210,Jon Burroughs
171372,1579,Clara
10523,16851,George W. Bush
10523,2954,Colin Powell
43552,5723,Paul
476764,6968,Gary Hart
476764,21657,Lee Hart
476764,18999,Bill Dixon
19904,55085,Kelly Porter
535845,83860,Brian Banks
41517,35742,Shekhar Subramaniam / G.One
41517,37233,Sonia S. Subramanium
192145,3896,Michael
192145,18973,Julia
192145,3490,Sean
192145,17051,Rick
192145,59315,Anna
382614,1274508,Henry Carpenter
147773,4495,Trent Ramsey
147773,6807,Owen
514277,18182,Kate
81025,3061,Dr. Alfred Jones
81025,5081,Harriet Chetwode-Talbot
14148,1205,Erroll Babbage
14148,6194,Allison Lowry
232175,18269,Tom Fitzpatrick
812635,1372369,Marie-Josephine
779029,78871,Wu Qianli
8988,11864,Brandon King
8988,24045,Tommy Burgess
8988,38673,Steve Shriver
8988,18082,Lieutenant Colonel Boot Miller
434355,1077537,Sylvain Marot
13668,18082,Fritz Messing
13668,19303,Sam
77878,1620,Aung San Suu Kyi
77878,11207,Michael Aris
77878,30082,Karma Phuntsho
452507,2203,Harlan Cotterie
309242,10859,Curtis
11170,10297,Jack Lengyel
11170,6972,Paul Griffen
11170,51072,Annie Cantrell
567598,52848,Samantha McCreadie
51017,80602,Madea / Joe / Self
51017,58197,Byron
33511,27428,John Lennon
33511,25663,Paul McCartney
50204,1333,William Hare
50204,52848,Ginny
117691,86225,Durga
8952,206,Steven Russell
8952,3061,Phillip Morris
8952,41087,Debbie
300693,112,Mary Mapes
300693,4135,Dan Rather
157849,5293,Tommy Brue
157849,53714,Annabel Richter
15357,78147,Tao
719256,7090,Chuck Smith
62046,1462,Peanut Butter
492452,1204,Holly Burns
244539,103,Cameron
244539,8691,Maggie
252512,7399,Josh Schrebnick
252512,71070,Darby Massey
345923,63312,Karen
12556,10297,Connor Mead
340485,10959,Jake
301348,55089,Dwight Chapin
300667,18050,Ray
1819,887,Dupree
1819,11661,Molly
1819,19274,Neil
333667,18999,Khampa (voice)
401545,955,Laura
414001,3293,Clare Crowhurst
414001,11207,Rodney Hallworth
414001,80860,Ian Wheeler
10758,51797,Dr. Jim Pomatter
10758,66496,Dawn Williams
265712,90567,Suneo (voice)
39210,18050,Cleo
467952,22226,Moe Berg
467952,935,Koranda
75761,6574,Dr. Albert Marconi
184098,55638,Cedric Ward
104755,41229,Margaret Morgan
13256,2372,Brother Samuel
13256,28848,Capt. Nathan Rooker
13256,6949,Constantine
348892,42802,"Pawan Kumar ""Bajarangi"" Chaturvedi"
348892,37233,Rasika
452557,78871,Leng Feng
17332,3223,Steve Lopez
17332,134,Nathaniel Ayers
275601,5064,Ricki Rendazzo
9697,2954,Mr. Dury
9075,39847,Ronnie
291328,6449,Howard Hughes
593395,1097436,Eva Kant
25941,3895,Harry Brown
25941,20508,SI Childs
48838,72466,Harry Mitchel
48838,116,Charlotte
48838,11207,Jordan
80591,19655,Edward
80591,25072,Evgeni
80591,35029,Ernest
211954,239574,Valentín
53172,6384,Henry Torne
53172,21657,Julie Ivanova
53172,26473,Eddie Vibes
433694,33235,Robert Conroy (voice)
433694,1283,Margaret Conroy (voice)
433694,16927,Gaston Baptiste (voice)
432068,54291,James
96399,1271,Enrique Gorostieta Velarde
96399,25072,Victoriano 'El Catorce' Ramirez
2355,19292,Charlie Fineman
442065,228,Ray Mott
442065,2231,Takoda
921452,64210,Jeanne Du Barry
921452,85,Louis XV
13184,2963,Joe
2239,8785,Julius Foe
659991,3896,Robert
24438,16431,Clay Wheeler
306745,1231,Laurel Hester
306745,27578,Stacie Andree
306745,4495,Steven Goldstein
164251,51329,George Pemberton
164251,72129,Serena Pemberton
419709,4495,Larry 'Doc' Shepherd
419709,17419,Sal Nealon
39781,1231,Jules
39781,103,Paul
39781,27972,Laser
39781,60033,Tanya
257345,4724,Peter Taylor
526019,9827,Mel Paige
526019,3136,Claire Luna
84199,527393,Dave Hodgman
398929,1186076,Grégory Van Huffel
398929,1186075,Mehdi
502682,3092,Diane
502682,1271,Mitchell
11323,1892,Mark Whitacre
644083,3895,Fagin
644083,17286,Sikes
27585,2227,Becca Corbett
199575,235416,Mandy's Mum
38407,47296,Conner
963765,569,Jake
963765,1253360,Silva
59968,22226,Nedrick 'Ned' Rochlin
59968,9281,Miranda Rochlin
59968,11664,Natalie Rochlin
406429,1336,Jiang Ziya
406429,64439,Daji
406429,109434,Yang Jian
406429,150899,Blue Butterfly
48289,15735,Rachel Singer
48289,65731,Young David Peretz
48289,8785,David Peretz
48289,83002,Young Rachel Singer
10317,18277,'Calamity' Jane Bodine
10317,879,Pat Candy
335462,78871,Leng Feng
335462,78110,Tom Cat
370665,35742,Raj/Kaali
370665,55061,Meera Malik
20178,2157,Lance Clayton
44564,32895,Nick Brannen
44564,1920,Geneva Brannen
44564,6161,Beth
44564,38673,Zip
49014,11288,Eric Packer
935906,1716493,Jason
8915,1205,George Putnam
8915,3061,Gene Vidal
13092,205,Alison Olsen
13092,19537,Sophie Maes
13092,12214,Eleanor Johnson
296100,24045,Ethan
296100,19274,Isaac
58232,2440,Richard Madsen
192136,17605,Nelson Mandela
539651,658,Howard Keleshian
291351,10297,Arthur Brennan
14202,819,Dr. Walter Fane
333596,1328,Hank
146227,569,Brent Magna
61202,78749,Arjun Saluja
61202,78916,Imran Qureshi
50725,1772,Wendy Franklin
338189,121529,Suzanne
333386,57755,Abraham Brant
174751,524,Jane Hammond
174751,33192,Dan Frost
174751,3061,John Bishop
205588,3061,Perry Makepeace
205588,1640,Dima
88273,227454,Caroline Mathilde
88273,1019,Johann Friedrich Struensee
204435,78749,Krishna Mehra / Krrish / Rohit Mehra
204435,77234,Priya Mehra
442064,2203,Walter
146239,71189,Emma
146239,73457,Brett
7211,4495,Dan
429733,1372369,Melanie Cross
13751,74688,Akeelah Anderson
284296,2632,Andre Allen
437103,93999,Detective Jo Han-kyung
395993,131,Jeff Bauman
326285,3061,Swede Levov
326285,6161,Dawn Levov
326285,501,Merry Levov
13477,40462,Beth Harper
1088096,2232,Andy
1088096,18973,Grace
27004,74568,Sam Phelan
2196,15576,Daniel
2196,22970,Peter
264419,970753,Di (voice)
566927,120724,Jaden Smith
89691,59860,Emily Brandt
615952,1813,Esther Graff
615952,4173,Aaron Rabinowitz
44638,15735,Prospera
209189,4491,Mickey Dawson
209189,52848,Melanie Ralston
16710,63522,Cheryl
1407,16927,Louis Leplée
2274,6972,Merriman Lyon
2274,20814,Max
244566,119592,Beth Slocum
244566,122889,Zach Orfman
222899,55638,Bernie
376453,1144092,Matt Johnson
199420,8167,Raw Dog
199420,109,Johnny Shaw
199420,18269,Ricky
199420,7132,Alton
77987,30614,Julian
489929,1920,Lindsay
489929,6384,Frank
37861,1019,One-Eye
270010,31,Alan Clay
270010,4139,Ron Clay
244264,116,Megan Burch
244264,56734,Annika Hunter
244264,6807,Craig Hunter
244264,4451,Anthony
50837,550843,Martha
50837,55493,Watts
291270,11207,Michael Stone (voice)
291270,10431,Lisa Hesselman (voice)
402298,3293,Deborah Lipstadt
77875,17276,George
77875,10860,Stacie
77875,139,Patti
77875,1922,Denise
17202,80602,Terry
70868,517,Jack Abelhammer
70868,7090,Clark Cooper
986054,1782117,Rebecca-Diane
14799,11514,Marilyn Hack
14799,26510,Morley Orfkin
14637,3967,Rachel Armstrong
14637,21657,Erica van Doren
14637,14409,Ray Armstrong
133694,1892,Steve Butler
133694,17697,Dustin Noble
4169,11864,Eric O'Neill
81446,59671,Brick Oodie
81446,77700,McQueen Oodie
81446,25663,Rob
241771,77277,Kazaam Nicol
10253,56457,Brandy
76349,18897,Huang Xing
464504,80602,"Mabel ""Madea"" Simmons / Joe / Brian / Heathrow"
852247,1659144,Alejandro
852247,150,Bobby
252178,85065,Gary Hook
13243,56731,Lucy
13243,9281,Jess
13243,33235,The Kid
13243,18082,Chip Johnson
734253,237045,Raghava
960876,35742,Hardayal 'Hardy' Singh Dhillon
169813,17838,Nate
157544,454,Père Lozano
557950,37625,Link
557950,1903874,Frankie
557950,17881,Mark Schwartz
557950,1497557,Isabelle Roberts
157370,10980,Allen Ginsberg
157370,122889,Lucien Carr
432527,53975,Queen Padmavati
432527,224223,Sultan Alauddin Khilji
602545,4483,Dottor Green
15019,22226,Adam
44977,52763,Sahir/Samar
63207,989325,Mia Farrow
70590,89153,Jaikant Shikre
232572,4135,Bill Bryson
232572,1733,Stephen Katz
232572,7056,Catherine Bryson
11499,4724,Jack Brennan
11499,6807,James Reston Jr.
11499,15576,John Birt
477510,19961,Elizabeth Daniels
8998,4491,Olivia
82696,5064,Kay
82696,2176,Arnold Soames
82696,4495,Dr. Bernie Feld
82696,164094,"Molly, Their Daughter"
92591,70851,Bernie Tiede
92591,10297,Danny Buck Davidson
45094,6807,Kenny Waters
219,955,Raimunda
337844,17051,Mac McLeod
337844,7132,Al Anderson
337844,228,Joy
58428,139135,Barista
121677,11661,Erica
1016346,64856,Duke
48572,1230,Joseph Keenan
81836,1243,Jerry
81836,955,Anna
81836,44735,Jack
1534,1372,Ghost
1534,6574,Gunnar
53487,2228,Cheyenne
75622,57755,Dave Brown
75622,10205,Joan Confrey
21755,3490,Bloom
21755,3293,Penelope Stamp
21755,103,Stephen
18176,62,Principal Jared T. Kirkpatrick
14424,1920,Death Nell / Gillian De Raisx (#101)
8398,2203,Lieutenant Esteridge
9664,17051,Blaine Rawlings
7737,63,Alice
7737,17303,Claire Redfield
7737,20508,Dr. Isaacs
28089,57755,Tony Stone
28089,20089,Kelly
339419,33192,Richard Loving
17134,56446,Danny Fisher
17134,49735,Miles Jackson
37414,11661,Amy Stanton
37414,56731,Joyce Lakeland
268238,76788,Sonny Kapoor
268238,1205,Guy Chambers
268238,2440,Douglas Ainslie
253235,3092,Leah
297725,1640,The Boss
977506,37627,Fernand Palmarède
758891,1627287,Jia Xiaoling
198185,65717,J. B. Bernstein
198185,25703,Brenda Paauwe
273899,1552148,Ray / Ramona
273899,125025,Phoebe Winters
273899,572541,Orphan Annie
308638,70851,Dan Landsman
308638,11006,Oliver Lawless
14043,34847,Nancy Drew
185008,53975,Naina Talwar
37565,66441,Annabelle Fritton
37565,59620,Kelly Jones
229297,54693,Sophie Baker
492565,569,Sheriff Pat Garrett
492565,122889,Billy 'The Kid' Bonney
492565,73457,Grant Cutler
397722,1397778,Lily
73873,27428,Joe Mackins
192134,1223786,Evelyn
373449,35070,Pakshi Rajan
416160,17051,Ed Mass
8079,35742,Om Prakash Makhija / Om Kapoor
8079,53975,Shantipriya / Sandy
152747,4135,Our Man
52505,524,Emilia Greenleaf
10186,54693,Amelia
10186,60074,Stan
204436,1186852,Jack (voice)
204436,1186858,Joe (voice)
17606,3896,Peter
17606,3131,Ralph
592508,35070,Veer Sooryavanshi
254905,1158,A.J. Manglehorn
254905,18686,Dawn
254905,51918,Gary
44754,103,Maretti
5172,879,Charles Farmer
9615,58197,Twinkie
45839,56446,Fred's Dad
88042,3141,Alice Simmons
314385,11701,Vanessa
314385,287,Roland
12763,3131,Pierre Dulaine
12763,60033,LaRhette
102780,59620,Clara Webb
102780,572541,Frank
24804,64856,Black Dynamite
60420,72129,Sam
81870,1336,Chow Wai-on
85985,42802,Avinash Singh 'Tiger' Rathore
94901,76788,Andrew
94901,17051,Francis
76170,6968,Logan / Wolverine
76170,10696,Jean Grey / Phoenix
22805,139,Eliza Welsh
690957,108215,Pushpa Raj
157847,2963,Joe Ransom
426613,56734,Cameron
426613,164094,Bethany
332718,6972,Umayya (voice)
384737,62,Eddie
109513,51298,Charles Bronson/Yul Perrkins
109513,40462,Annie Bean
109513,51329,Alex Dmitri
510298,37917,Jean Seberg
510298,85065,Jack Solomon
510298,1392137,Linette Solomon
510298,2245,Romain Gary
234212,55615,Jules
8270,24045,Chris Pratt
8270,1247,Gary Spargo
8270,52848,Luvlee
24432,3905,Brian (voice)
342521,291263,Rell Williams / Oil Dresden
342521,6384,Keanu (voice)
481879,109513,Mary
481879,77700,Wayne
13177,57755,Dale
13177,6885,Ella
407890,77700,Ray
209403,23532,Guy Trilby
209403,170820,Pete Fowler
8780,51298,Carl Loomis
8780,10205,Chaffee Bicknell
127373,1231,Susanna
17501,35742,"Mark ""Don"" Donald  / Vijay Pal"
17501,77234,Roma Bhagat
42296,142276,Self
42296,142272,Self
152259,228,Demi
517991,141548,Ri Myeong-woon
153795,11864,Scott
538207,15111,Daniel
325789,17419,Robert Mazur
325789,9824,Kathy Ertz
325789,5723,Emir Abreu
602666,57207,Jack Jaa
164331,115440,Emily
58882,6968,Arthur
14326,2882,Adrienne
14326,1205,Paul
14326,19492,Jean
38850,65717,Tom Adkins Sr.
38850,6164,Matthew Wakefield
38850,19210,Diploma / Roggiani
38850,83002,Sally Ann
7304,8167,Joey Gazelle
7304,21657,Teresa Gazelle
1441,192,Frank Carden
23988,7633,Kay
553147,95101,Latte Pronto
553147,3967,Christiana Dior
553147,3490,Chad Luxt
84332,119592,Darius
84332,45407,Kenneth
84332,40462,Belinda
325346,17697,John Hollar
325346,84223,Rebecca
325346,95101,Jason
8975,56446,John Triton
14976,1813,Kym Buchman
655082,2201315,Adrienne Bourgès
19255,17697,Burt Farlander
19255,11514,Gloria Farlander
859235,62531,Camille Moreau
12834,819,Bill Kincaid / Brady Kincaid
9022,55085,Mandy Lane
982271,3092,Diane
982271,1271,Mitchell
283587,17605,Commandant
7511,5367,Michael
37080,2231,Paul
331836,1186076,Franck
331836,1186075,Sam
10090,59413,Deputy Travis Junior
347026,10882,Ruth Williams-Khama
8265,37627,Antoine Bailleul
628241,108215,Devaraj / Bantu
38150,76242,A.J.
9262,3131,Tommy Martinez
9672,18277,Nelle Harper Lee
9672,8784,Perry Smith
722778,119172,Patrizia
157829,83002,Eleanor Rigby
157829,19492,Professor Lillian Friedman
157829,8785,Spencer Ludlow
84305,62,Dink Heimowitz
84305,1922,Tulip Heimowitz
84305,11866,Jeremy
84305,18974,Holly
18320,5081,Queen Victoria
18320,36669,Prince Albert
18320,388,King William IV
152599,73421,Bruno Weiss
152599,17604,"""Orlando the Magician"" / Emil"
336029,524,Fania Oz
454292,237045,Ashok
38031,3131,Greg
38031,16851,Roy
38031,4173,Alfie
